TIME,GEO,UNIT,ICHA11_HC,Value
2014,Luxembourg,Euro per inhabitant,Outpatient curative care,1289.27
2014,Luxembourg,Euro per inhabitant,General outpatient curative care,599.66
2014,Luxembourg,Euro per inhabitant,Dental outpatient curative care,269.14
2014,Luxembourg,Euro per inhabitant,Specialised outpatient curative care,420.47
2014,Luxembourg,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2014,Luxembourg,Euro per inhabitant,Home-based curative and rehabilitative care,14.19
2014,Luxembourg,Euro per inhabitant,Home-based curative care,14.19
2014,Luxembourg,Euro per inhabitant,Rehabilitative care,230.24
2014,Luxembourg,Euro per inhabitant,Inpatient rehabilitative care,183.82
2014,Luxembourg,Euro per inhabitant,Day rehabilitative care,0.11
2014,Luxembourg,Euro per inhabitant,Outpatient rehabilitative care,46.32
2014,Luxembourg,Euro per inhabitant,Home-based rehabilitative care,0
2014,Luxembourg,Euro per inhabitant,Long-term care (health),1288.88
2014,Luxembourg,Euro per inhabitant,Inpatient long-term care (health),890.54
2014,Luxembourg,Euro per inhabitant,Day long-term care (health),142.73
2014,Luxembourg,Euro per inhabitant,Outpatient long-term care (health),0.56
2014,Luxembourg,Euro per inhabitant,Home-based long-term care (health),255.04
2014,Luxembourg,Euro per inhabitant,Ancillary services (non-specified by function),351.78
2014,Luxembourg,Euro per inhabitant,Laboratory services,243.61
2014,Luxembourg,Euro per inhabitant,Imaging services,82.22
2014,Luxembourg,Euro per inhabitant,Patient transportation,25.94
2014,Luxembourg,Euro per inhabitant,Medical goods (non-specified by function),599.4
2014,Luxembourg,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,470.37
2014,Luxembourg,Euro per inhabitant,Prescribed medicines,420.43
2014,Luxembourg,Euro per inhabitant,Over-the-counter medicines,:
2014,Luxembourg,Euro per inhabitant,Other medical non-durable goods,49.94
2014,Luxembourg,Euro per inhabitant,Therapeutic appliances and other medical durable goods,129.02
2014,Luxembourg,Euro per inhabitant,Preventive care,134.84
2014,Luxembourg,Euro per inhabitant,"Information, education and counseling programmes",39.51
2014,Luxembourg,Euro per inhabitant,Immunisation programmes,10.35
2014,Luxembourg,Euro per inhabitant,Early disease detection programmes,5.06
2014,Luxembourg,Euro per inhabitant,Healthy condition monitoring programmes,57.21
2014,Luxembourg,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,22.7
2014,Luxembourg,Euro per inhabitant,Preparing for disaster and emergency response programmes,0.02
2014,Luxembourg,Euro per inhabitant,Governance and health system and financing administration,238.47
2014,Luxembourg,Euro per inhabitant,Governance and health system administration,31.44
2014,Luxembourg,Euro per inhabitant,Administration of health financing,207.03
2014,Luxembourg,Euro per inhabitant,Other health care services unknown,0
2014,Luxembourg,Euro per inhabitant,Long-term care (social),114.88
2014,Hungary,Euro per inhabitant,Current health care expenditure (CHE),759.6
2014,Hungary,Euro per inhabitant,Curative care and rehabilitative care,398.24
2014,Hungary,Euro per inhabitant,Curative care,372.44
2014,Hungary,Euro per inhabitant,Inpatient curative and rehabilitative care,204.12
2014,Hungary,Euro per inhabitant,Inpatient curative care,185.99
2014,Hungary,Euro per inhabitant,Day curative and rehabilitative care,15.34
2014,Hungary,Euro per inhabitant,Day curative care,15.34
2014,Hungary,Euro per inhabitant,Outpatient curative and rehabilitative care,176.35
2014,Hungary,Euro per inhabitant,Outpatient curative care,169.16
2014,Hungary,Euro per inhabitant,General outpatient curative care,53.99
2014,Hungary,Euro per inhabitant,Dental outpatient curative care,29.31
2014,Hungary,Euro per inhabitant,Specialised outpatient curative care,82.06
2014,Hungary,Euro per inhabitant,All other outpatient curative care n.e.c.,3.8
2014,Hungary,Euro per inhabitant,Home-based curative and rehabilitative care,2.43
2014,Hungary,Euro per inhabitant,Home-based curative care,1.93
2014,Hungary,Euro per inhabitant,Rehabilitative care,25.81
2014,Hungary,Euro per inhabitant,Inpatient rehabilitative care,18.12
2014,Hungary,Euro per inhabitant,Day rehabilitative care,0
2014,Hungary,Euro per inhabitant,Outpatient rehabilitative care,7.19
2014,Hungary,Euro per inhabitant,Home-based rehabilitative care,0.49
2014,Hungary,Euro per inhabitant,Long-term care (health),32.33
2014,Hungary,Euro per inhabitant,Inpatient long-term care (health),30.55
2014,Hungary,Euro per inhabitant,Day long-term care (health),1.18
2014,Hungary,Euro per inhabitant,Outpatient long-term care (health),0
2014,Hungary,Euro per inhabitant,Home-based long-term care (health),0.6
2014,Hungary,Euro per inhabitant,Ancillary services (non-specified by function),39.89
2014,Hungary,Euro per inhabitant,Laboratory services,15.41
2014,Hungary,Euro per inhabitant,Imaging services,9.49
2014,Hungary,Euro per inhabitant,Patient transportation,14.99
2014,Hungary,Euro per inhabitant,Medical goods (non-specified by function),250.79
2014,Hungary,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,229.19
2014,Hungary,Euro per inhabitant,Prescribed medicines,219.18
2014,Hungary,Euro per inhabitant,Over-the-counter medicines,0
2014,Hungary,Euro per inhabitant,Other medical non-durable goods,10.01
2014,Hungary,Euro per inhabitant,Therapeutic appliances and other medical durable goods,21.6
2014,Hungary,Euro per inhabitant,Preventive care,20.49
2014,Hungary,Euro per inhabitant,"Information, education and counseling programmes",:
2014,Hungary,Euro per inhabitant,Immunisation programmes,:
2014,Hungary,Euro per inhabitant,Early disease detection programmes,:
2014,Hungary,Euro per inhabitant,Healthy condition monitoring programmes,:
2014,Hungary,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2014,Hungary,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Hungary,Euro per inhabitant,Governance and health system and financing administration,14.77
2014,Hungary,Euro per inhabitant,Governance and health system administration,13.3
2014,Hungary,Euro per inhabitant,Administration of health financing,1.48
2014,Hungary,Euro per inhabitant,Other health care services unknown,3.08
2014,Hungary,Euro per inhabitant,Long-term care (social),42.28
2014,Netherlands,Euro per inhabitant,Current health care expenditure (CHE),4268.78
2014,Netherlands,Euro per inhabitant,Curative care and rehabilitative care,2142.88
2014,Netherlands,Euro per inhabitant,Curative care,1967.41
2014,Netherlands,Euro per inhabitant,Inpatient curative and rehabilitative care,828.43
2014,Netherlands,Euro per inhabitant,Inpatient curative care,761.07
2014,Netherlands,Euro per inhabitant,Day curative and rehabilitative care,169.6
2014,Netherlands,Euro per inhabitant,Day curative care,167.33
2014,Netherlands,Euro per inhabitant,Outpatient curative and rehabilitative care,1117.16
2014,Netherlands,Euro per inhabitant,Outpatient curative care,1011.32
2014,Netherlands,Euro per inhabitant,General outpatient curative care,:
2014,Netherlands,Euro per inhabitant,Dental outpatient curative care,148.81
2014,Netherlands,Euro per inhabitant,Specialised outpatient curative care,:
2014,Netherlands,Euro per inhabitant,All other outpatient curative care n.e.c.,862.5
2014,Netherlands,Euro per inhabitant,Home-based curative and rehabilitative care,27.69
2014,Netherlands,Euro per inhabitant,Home-based curative care,27.69
2014,Netherlands,Euro per inhabitant,Rehabilitative care,175.47
2014,Netherlands,Euro per inhabitant,Inpatient rehabilitative care,67.36
2014,Netherlands,Euro per inhabitant,Day rehabilitative care,2.27
2014,Netherlands,Euro per inhabitant,Outpatient rehabilitative care,105.84
2014,Netherlands,Euro per inhabitant,Home-based rehabilitative care,:
2014,Netherlands,Euro per inhabitant,Long-term care (health),1143.71
2014,Netherlands,Euro per inhabitant,Inpatient long-term care (health),1004.8
2014,Netherlands,Euro per inhabitant,Day long-term care (health),0.58
2014,Netherlands,Euro per inhabitant,Outpatient long-term care (health),18.96
2014,Netherlands,Euro per inhabitant,Home-based long-term care (health),119.38
2014,Netherlands,Euro per inhabitant,Ancillary services (non-specified by function),76.79
2014,Netherlands,Euro per inhabitant,Laboratory services,33.31
2014,Netherlands,Euro per inhabitant,Imaging services,5.9
2014,Netherlands,Euro per inhabitant,Patient transportation,37.58
2014,Netherlands,Euro per inhabitant,Medical goods (non-specified by function),515.7
2014,Netherlands,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,326.03
2014,Netherlands,Euro per inhabitant,Prescribed medicines,:
2014,Netherlands,Euro per inhabitant,Over-the-counter medicines,:
2014,Netherlands,Euro per inhabitant,Other medical non-durable goods,:
2014,Netherlands,Euro per inhabitant,Therapeutic appliances and other medical durable goods,189.67
2014,Netherlands,Euro per inhabitant,Preventive care,168.37
2014,Netherlands,Euro per inhabitant,"Information, education and counseling programmes",:
2014,Netherlands,Euro per inhabitant,Immunisation programmes,:
2014,Netherlands,Euro per inhabitant,Early disease detection programmes,:
2014,Netherlands,Euro per inhabitant,Healthy condition monitoring programmes,:
2014,Netherlands,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2014,Netherlands,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Netherlands,Euro per inhabitant,Governance and health system and financing administration,169.8
2014,Netherlands,Euro per inhabitant,Governance and health system administration,47.18
2014,Netherlands,Euro per inhabitant,Administration of health financing,122.61
2014,Netherlands,Euro per inhabitant,Other health care services unknown,51.53
2014,Netherlands,Euro per inhabitant,Long-term care (social),532.15
2014,Austria,Euro per inhabitant,Current health care expenditure (CHE),4041.59
2014,Austria,Euro per inhabitant,Curative care and rehabilitative care,2382.25
2014,Austria,Euro per inhabitant,Curative care,2114.23
2014,Austria,Euro per inhabitant,Inpatient curative and rehabilitative care,1336.33
2014,Austria,Euro per inhabitant,Inpatient curative care,1152.63
2014,Austria,Euro per inhabitant,Day curative and rehabilitative care,32.86
2014,Austria,Euro per inhabitant,Day curative care,32.86
2014,Austria,Euro per inhabitant,Outpatient curative and rehabilitative care,1010.54
2014,Austria,Euro per inhabitant,Outpatient curative care,926.22
2014,Austria,Euro per inhabitant,General outpatient curative care,174.48
2014,Austria,Euro per inhabitant,Dental outpatient curative care,236.56
2014,Austria,Euro per inhabitant,Specialised outpatient curative care,485.51
2014,Austria,Euro per inhabitant,All other outpatient curative care n.e.c.,29.67
2014,Austria,Euro per inhabitant,Home-based curative and rehabilitative care,2.53
2014,Austria,Euro per inhabitant,Home-based curative care,2.53
2014,Austria,Euro per inhabitant,Rehabilitative care,268.02
2014,Austria,Euro per inhabitant,Inpatient rehabilitative care,183.7
2014,Austria,Euro per inhabitant,Day rehabilitative care,:
2014,Austria,Euro per inhabitant,Outpatient rehabilitative care,84.32
2014,Austria,Euro per inhabitant,Home-based rehabilitative care,:
2014,Austria,Euro per inhabitant,Long-term care (health),598.49
2014,Austria,Euro per inhabitant,Inpatient long-term care (health),310.42
2014,Austria,Euro per inhabitant,Day long-term care (health),4.41
2014,Austria,Euro per inhabitant,Outpatient long-term care (health),:
2014,Austria,Euro per inhabitant,Home-based long-term care (health),283.66
2014,Austria,Euro per inhabitant,Ancillary services (non-specified by function),123.3
2014,Austria,Euro per inhabitant,Laboratory services,22.3
2014,Austria,Euro per inhabitant,Imaging services,29.46
2014,Austria,Euro per inhabitant,Patient transportation,71.53
2014,Austria,Euro per inhabitant,Medical goods (non-specified by function),687.98
2014,Austria,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,490.8
2014,Austria,Euro per inhabitant,Prescribed medicines,379.08
2014,Austria,Euro per inhabitant,Over-the-counter medicines,103.09
2014,Austria,Euro per inhabitant,Other medical non-durable goods,8.63
2014,Austria,Euro per inhabitant,Therapeutic appliances and other medical durable goods,197.18
2014,Austria,Euro per inhabitant,Preventive care,85.03
2014,Austria,Euro per inhabitant,"Information, education and counseling programmes",:
2014,Austria,Euro per inhabitant,Immunisation programmes,:
2014,Austria,Euro per inhabitant,Early disease detection programmes,:
2014,Austria,Euro per inhabitant,Healthy condition monitoring programmes,:
2014,Austria,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2014,Austria,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Austria,Euro per inhabitant,Governance and health system and financing administration,164.54
2014,Austria,Euro per inhabitant,Governance and health system administration,6.58
2014,Austria,Euro per inhabitant,Administration of health financing,157.96
2014,Austria,Euro per inhabitant,Other health care services unknown,:
2014,Austria,Euro per inhabitant,Long-term care (social),:
2014,Poland,Euro per inhabitant,Current health care expenditure (CHE),675.61
2014,Poland,Euro per inhabitant,Curative care and rehabilitative care,407.2
2014,Poland,Euro per inhabitant,Curative care,382.55
2014,Poland,Euro per inhabitant,Inpatient curative and rehabilitative care,228.51
2014,Poland,Euro per inhabitant,Inpatient curative care,214.58
2014,Poland,Euro per inhabitant,Day curative and rehabilitative care,14.61
2014,Poland,Euro per inhabitant,Day curative care,12.25
2014,Poland,Euro per inhabitant,Outpatient curative and rehabilitative care,151.6
2014,Poland,Euro per inhabitant,Outpatient curative care,143.79
2014,Poland,Euro per inhabitant,General outpatient curative care,60.98
2014,Poland,Euro per inhabitant,Dental outpatient curative care,35.17
2014,Poland,Euro per inhabitant,Specialised outpatient curative care,47.64
2014,Poland,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2014,Poland,Euro per inhabitant,Home-based curative and rehabilitative care,12.48
2014,Poland,Euro per inhabitant,Home-based curative care,11.94
2014,Poland,Euro per inhabitant,Rehabilitative care,24.65
2014,Poland,Euro per inhabitant,Inpatient rehabilitative care,13.93
2014,Poland,Euro per inhabitant,Day rehabilitative care,2.36
2014,Poland,Euro per inhabitant,Outpatient rehabilitative care,7.81
2014,Poland,Euro per inhabitant,Home-based rehabilitative care,0.54
2014,Poland,Euro per inhabitant,Long-term care (health),38.56
2014,Poland,Euro per inhabitant,Inpatient long-term care (health),7.12
2014,Poland,Euro per inhabitant,Day long-term care (health),0.08
2014,Poland,Euro per inhabitant,Outpatient long-term care (health),0.02
2014,Poland,Euro per inhabitant,Home-based long-term care (health),31.35
2014,Poland,Euro per inhabitant,Ancillary services (non-specified by function),31.94
2014,Poland,Euro per inhabitant,Laboratory services,2.13
2014,Poland,Euro per inhabitant,Imaging services,8.01
2014,Poland,Euro per inhabitant,Patient transportation,21.8
2014,Poland,Euro per inhabitant,Medical goods (non-specified by function),161.25
2014,Poland,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,145.04
2014,Poland,Euro per inhabitant,Prescribed medicines,69.84
2014,Poland,Euro per inhabitant,Over-the-counter medicines,72.89
2014,Poland,Euro per inhabitant,Other medical non-durable goods,2.31
2014,Poland,Euro per inhabitant,Therapeutic appliances and other medical durable goods,16.21
2014,Poland,Euro per inhabitant,Preventive care,18.28
2014,Poland,Euro per inhabitant,"Information, education and counseling programmes",1.31
2014,Poland,Euro per inhabitant,Immunisation programmes,0.6
2014,Poland,Euro per inhabitant,Early disease detection programmes,3.4
2014,Poland,Euro per inhabitant,Healthy condition monitoring programmes,9.12
2014,Poland,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,3.86
2014,Poland,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Poland,Euro per inhabitant,Governance and health system and financing administration,15.45
2014,Poland,Euro per inhabitant,Governance and health system administration,15.35
2014,Poland,Euro per inhabitant,Administration of health financing,0.1
2014,Poland,Euro per inhabitant,Other health care services unknown,2.92
2014,Poland,Euro per inhabitant,Long-term care (social),:
2014,Portugal,Euro per inhabitant,Current health care expenditure (CHE),1501.36
2014,Portugal,Euro per inhabitant,Curative care and rehabilitative care,992.88
2014,Portugal,Euro per inhabitant,Curative care,930.65
2014,Portugal,Euro per inhabitant,Inpatient curative and rehabilitative care,276.08
2014,Portugal,Euro per inhabitant,Inpatient curative care,260.51
2014,Portugal,Euro per inhabitant,Day curative and rehabilitative care,119.17
2014,Portugal,Euro per inhabitant,Day curative care,93.18
2014,Portugal,Euro per inhabitant,Outpatient curative and rehabilitative care,592.59
2014,Portugal,Euro per inhabitant,Outpatient curative care,571.96
2014,Portugal,Euro per inhabitant,General outpatient curative care,:
2014,Portugal,Euro per inhabitant,Dental outpatient curative care,:
2014,Portugal,Euro per inhabitant,Specialised outpatient curative care,:
2014,Portugal,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2014,Portugal,Euro per inhabitant,Home-based curative and rehabilitative care,5.04
2014,Portugal,Euro per inhabitant,Home-based curative care,5
2014,Portugal,Euro per inhabitant,Rehabilitative care,62.23
2014,Portugal,Euro per inhabitant,Inpatient rehabilitative care,15.57
2014,Portugal,Euro per inhabitant,Day rehabilitative care,25.98
2014,Portugal,Euro per inhabitant,Outpatient rehabilitative care,20.64
2014,Portugal,Euro per inhabitant,Home-based rehabilitative care,0.04
2014,Portugal,Euro per inhabitant,Long-term care (health),38.16
2014,Portugal,Euro per inhabitant,Inpatient long-term care (health),30.08
2014,Portugal,Euro per inhabitant,Day long-term care (health),:
2014,Portugal,Euro per inhabitant,Outpatient long-term care (health),:
2014,Portugal,Euro per inhabitant,Home-based long-term care (health),8.08
2014,Portugal,Euro per inhabitant,Ancillary services (non-specified by function),120.46
2014,Portugal,Euro per inhabitant,Laboratory services,:
2014,Portugal,Euro per inhabitant,Imaging services,:
2014,Portugal,Euro per inhabitant,Patient transportation,:
2014,Portugal,Euro per inhabitant,Medical goods (non-specified by function),292.01
2014,Portugal,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,231.18
2014,Portugal,Euro per inhabitant,Prescribed medicines,:
2014,Portugal,Euro per inhabitant,Over-the-counter medicines,:
2014,Portugal,Euro per inhabitant,Other medical non-durable goods,:
2014,Portugal,Euro per inhabitant,Therapeutic appliances and other medical durable goods,60.83
2014,Portugal,Euro per inhabitant,Preventive care,26.87
2014,Portugal,Euro per inhabitant,"Information, education and counseling programmes",:
2014,Portugal,Euro per inhabitant,Immunisation programmes,:
2014,Portugal,Euro per inhabitant,Early disease detection programmes,:
2014,Portugal,Euro per inhabitant,Healthy condition monitoring programmes,:
2014,Portugal,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2014,Portugal,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Portugal,Euro per inhabitant,Governance and health system and financing administration,29.39
2014,Portugal,Euro per inhabitant,Governance and health system administration,9.77
2014,Portugal,Euro per inhabitant,Administration of health financing,19.62
2014,Portugal,Euro per inhabitant,Other health care services unknown,1.59
2014,Portugal,Euro per inhabitant,Long-term care (social),117.64
2014,Romania,Euro per inhabitant,Current health care expenditure (CHE),380.22
2014,Romania,Euro per inhabitant,Curative care and rehabilitative care,172.51
2014,Romania,Euro per inhabitant,Curative care,163.21
2014,Romania,Euro per inhabitant,Inpatient curative and rehabilitative care,108.47
2014,Romania,Euro per inhabitant,Inpatient curative care,104.62
2014,Romania,Euro per inhabitant,Day curative and rehabilitative care,18.86
2014,Romania,Euro per inhabitant,Day curative care,18.85
2014,Romania,Euro per inhabitant,Outpatient curative and rehabilitative care,44.11
2014,Romania,Euro per inhabitant,Outpatient curative care,39.26
2014,Romania,Euro per inhabitant,General outpatient curative care,19.18
2014,Romania,Euro per inhabitant,Dental outpatient curative care,9.71
2014,Romania,Euro per inhabitant,Specialised outpatient curative care,10.36
2014,Romania,Euro per inhabitant,All other outpatient curative care n.e.c.,0
2014,Romania,Euro per inhabitant,Home-based curative and rehabilitative care,1.07
2014,Romania,Euro per inhabitant,Home-based curative care,0.47
2014,Romania,Euro per inhabitant,Rehabilitative care,9.31
2014,Romania,Euro per inhabitant,Inpatient rehabilitative care,3.85
2014,Romania,Euro per inhabitant,Day rehabilitative care,0.01
2014,Romania,Euro per inhabitant,Outpatient rehabilitative care,4.85
2014,Romania,Euro per inhabitant,Home-based rehabilitative care,0.6
2014,Romania,Euro per inhabitant,Long-term care (health),21.77
2014,Romania,Euro per inhabitant,Inpatient long-term care (health),17.2
2014,Romania,Euro per inhabitant,Day long-term care (health),0.05
2014,Romania,Euro per inhabitant,Outpatient long-term care (health),0.06
2014,Romania,Euro per inhabitant,Home-based long-term care (health),4.46
2014,Romania,Euro per inhabitant,Ancillary services (non-specified by function),17.91
2014,Romania,Euro per inhabitant,Laboratory services,7.48
2014,Romania,Euro per inhabitant,Imaging services,2.21
2014,Romania,Euro per inhabitant,Patient transportation,8.22
2014,Romania,Euro per inhabitant,Medical goods (non-specified by function),145.67
2014,Romania,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,141.83
2014,Romania,Euro per inhabitant,Prescribed medicines,100.91
2014,Romania,Euro per inhabitant,Over-the-counter medicines,37.99
2014,Romania,Euro per inhabitant,Other medical non-durable goods,2.93
2014,Romania,Euro per inhabitant,Therapeutic appliances and other medical durable goods,3.84
2014,Romania,Euro per inhabitant,Preventive care,6.71
2014,Romania,Euro per inhabitant,"Information, education and counseling programmes",0.13
2014,Romania,Euro per inhabitant,Immunisation programmes,0.68
2014,Romania,Euro per inhabitant,Early disease detection programmes,0.52
2014,Romania,Euro per inhabitant,Healthy condition monitoring programmes,0.29
2014,Romania,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,5.09
2014,Romania,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Romania,Euro per inhabitant,Governance and health system and financing administration,11.64
2014,Romania,Euro per inhabitant,Governance and health system administration,8.11
2014,Romania,Euro per inhabitant,Administration of health financing,3.53
2014,Romania,Euro per inhabitant,Other health care services unknown,4.02
2014,Romania,Euro per inhabitant,Long-term care (social),2.92
2014,Slovenia,Euro per inhabitant,Current health care expenditure (CHE),1546.47
2014,Slovenia,Euro per inhabitant,Curative care and rehabilitative care,870.94
2014,Slovenia,Euro per inhabitant,Curative care,804.35
2014,Slovenia,Euro per inhabitant,Inpatient curative and rehabilitative care,435.9
2014,Slovenia,Euro per inhabitant,Inpatient curative care,410.7
2014,Slovenia,Euro per inhabitant,Day curative and rehabilitative care,28.3
2014,Slovenia,Euro per inhabitant,Day curative care,27.77
2014,Slovenia,Euro per inhabitant,Outpatient curative and rehabilitative care,400.93
2014,Slovenia,Euro per inhabitant,Outpatient curative care,360.07
2014,Slovenia,Euro per inhabitant,General outpatient curative care,128.95
2014,Slovenia,Euro per inhabitant,Dental outpatient curative care,75.57
2014,Slovenia,Euro per inhabitant,Specialised outpatient curative care,155.55
2014,Slovenia,Euro per inhabitant,All other outpatient curative care n.e.c.,:
2014,Slovenia,Euro per inhabitant,Home-based curative and rehabilitative care,5.81
2014,Slovenia,Euro per inhabitant,Home-based curative care,5.81
2014,Slovenia,Euro per inhabitant,Rehabilitative care,66.59
2014,Slovenia,Euro per inhabitant,Inpatient rehabilitative care,25.2
2014,Slovenia,Euro per inhabitant,Day rehabilitative care,0.53
2014,Slovenia,Euro per inhabitant,Outpatient rehabilitative care,40.86
2014,Slovenia,Euro per inhabitant,Home-based rehabilitative care,:
2014,Slovenia,Euro per inhabitant,Long-term care (health),159.06
2014,Slovenia,Euro per inhabitant,Inpatient long-term care (health),110.63
2014,Slovenia,Euro per inhabitant,Day long-term care (health),0.49
2014,Slovenia,Euro per inhabitant,Outpatient long-term care (health),47.9
2014,Slovenia,Euro per inhabitant,Home-based long-term care (health),0.05
2014,Slovenia,Euro per inhabitant,Ancillary services (non-specified by function),54.05
2014,Slovenia,Euro per inhabitant,Laboratory services,4.73
2014,Slovenia,Euro per inhabitant,Imaging services,28.82
2014,Slovenia,Euro per inhabitant,Patient transportation,20.5
2014,Slovenia,Euro per inhabitant,Medical goods (non-specified by function),351.06
2014,Slovenia,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,287.73
2014,Slovenia,Euro per inhabitant,Prescribed medicines,211.86
2014,Slovenia,Euro per inhabitant,Over-the-counter medicines,66
2014,Slovenia,Euro per inhabitant,Other medical non-durable goods,9.87
2014,Slovenia,Euro per inhabitant,Therapeutic appliances and other medical durable goods,63.33
2014,Slovenia,Euro per inhabitant,Preventive care,47.25
2014,Slovenia,Euro per inhabitant,"Information, education and counseling programmes",1.12
2014,Slovenia,Euro per inhabitant,Immunisation programmes,3.86
2014,Slovenia,Euro per inhabitant,Early disease detection programmes,12.19
2014,Slovenia,Euro per inhabitant,Healthy condition monitoring programmes,27.01
2014,Slovenia,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,3.07
2014,Slovenia,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Slovenia,Euro per inhabitant,Governance and health system and financing administration,64.1
2014,Slovenia,Euro per inhabitant,Governance and health system administration,12.3
2014,Slovenia,Euro per inhabitant,Administration of health financing,51.8
2014,Slovenia,Euro per inhabitant,Other health care services unknown,:
2014,Slovenia,Euro per inhabitant,Long-term care (social),77.25
2014,Slovakia,Euro per inhabitant,Current health care expenditure (CHE),970.05
2014,Slovakia,Euro per inhabitant,Curative care and rehabilitative care,491.92
2014,Slovakia,Euro per inhabitant,Curative care,468.98
2014,Slovakia,Euro per inhabitant,Inpatient curative and rehabilitative care,265.44
2014,Slovakia,Euro per inhabitant,Inpatient curative care,251.11
2014,Slovakia,Euro per inhabitant,Day curative and rehabilitative care,5.02
2014,Slovakia,Euro per inhabitant,Day curative care,5.02
2014,Slovakia,Euro per inhabitant,Outpatient curative and rehabilitative care,213.7
2014,Slovakia,Euro per inhabitant,Outpatient curative care,205.09
2014,Slovakia,Euro per inhabitant,General outpatient curative care,49.87
2014,Slovakia,Euro per inhabitant,Dental outpatient curative care,43.09
2014,Slovakia,Euro per inhabitant,Specialised outpatient curative care,57.23
2014,Slovakia,Euro per inhabitant,All other outpatient curative care n.e.c.,54.9
2014,Slovakia,Euro per inhabitant,Home-based curative and rehabilitative care,7.77
2014,Slovakia,Euro per inhabitant,Home-based curative care,7.77
2014,Slovakia,Euro per inhabitant,Rehabilitative care,22.94
2014,Slovakia,Euro per inhabitant,Inpatient rehabilitative care,14.34
2014,Slovakia,Euro per inhabitant,Day rehabilitative care,:
2014,Slovakia,Euro per inhabitant,Outpatient rehabilitative care,8.61
2014,Slovakia,Euro per inhabitant,Home-based rehabilitative care,:
2014,Slovakia,Euro per inhabitant,Long-term care (health),3.27
2014,Slovakia,Euro per inhabitant,Inpatient long-term care (health),0.04
2014,Slovakia,Euro per inhabitant,Day long-term care (health),:
2014,Slovakia,Euro per inhabitant,Outpatient long-term care (health),0
2014,Slovakia,Euro per inhabitant,Home-based long-term care (health),3.23
2014,Slovakia,Euro per inhabitant,Ancillary services (non-specified by function),80.52
2014,Slovakia,Euro per inhabitant,Laboratory services,42.98
2014,Slovakia,Euro per inhabitant,Imaging services,:
2014,Slovakia,Euro per inhabitant,Patient transportation,37.54
2014,Slovakia,Euro per inhabitant,Medical goods (non-specified by function),335.65
2014,Slovakia,Euro per inhabitant,Pharmaceuticals and other medical non-durable goods,262.2
2014,Slovakia,Euro per inhabitant,Prescribed medicines,262.2
2014,Slovakia,Euro per inhabitant,Over-the-counter medicines,:
2014,Slovakia,Euro per inhabitant,Other medical non-durable goods,:
2014,Slovakia,Euro per inhabitant,Therapeutic appliances and other medical durable goods,73.46
2014,Slovakia,Euro per inhabitant,Preventive care,18.28
2014,Slovakia,Euro per inhabitant,"Information, education and counseling programmes",14.32
2014,Slovakia,Euro per inhabitant,Immunisation programmes,:
2014,Slovakia,Euro per inhabitant,Early disease detection programmes,:
2014,Slovakia,Euro per inhabitant,Healthy condition monitoring programmes,3.96
2014,Slovakia,Euro per inhabitant,Epidemiological surveillance and risk and disease control programmes,:
2014,Slovakia,Euro per inhabitant,Preparing for disaster and emergency response programmes,:
2014,Slovakia,Euro per inhabitant,Governance and health system and financing administration,40.4
2014,Slovakia,Euro per inhabitant,Governance and health system administration,40.4
2014,Slovakia,Euro per inhabitant,Administration of health financing,:
2014,Slovakia,Euro per inhabitant,Other health care services unknown,:
2014,Slovakia,Euro per inhabitant,Long-term care (social),:
2014,Finland,Euro per inhabitant,Current health care expenditure (CHE),3566.59
2014,Finland,Euro per inhabitant,Curative care and rehabilitative care,2112.16
2014,Finland,Euro per inhabitant,Curative care,2025.08
2014,Finland,Euro per inhabitant,Inpatient curative and rehabilitative care,896.84
2014,Finland,Euro per inhabitant,Inpatient curative care,847.94
2014,Finland,Euro per inhabitant,Day curative and rehabilitative care,63.08
