TIME,GEO,UNIT,ICHA11_HP,Value
2015,Romania,Euro per inhabitant,Residential long-term care facilities,6
2015,Romania,Euro per inhabitant,Long-term nursing care facilities,3.95
2015,Romania,Euro per inhabitant,Mental health and substance abuse facilities,2.05
2015,Romania,Euro per inhabitant,Other residential long-term care facilities,0
2015,Romania,Euro per inhabitant,Providers of ambulatory health care,61.47
2015,Romania,Euro per inhabitant,Medical practices,31
2015,Romania,Euro per inhabitant,Dental practice,12.53
2015,Romania,Euro per inhabitant,Other health care practitioners,0
2015,Romania,Euro per inhabitant,Ambulatory health care centres,16.61
2015,Romania,Euro per inhabitant,Providers of home health care services,1.33
2015,Romania,Euro per inhabitant,Providers of ancillary services,20.83
2015,Romania,Euro per inhabitant,Providers of patient transportation and emergency rescue,8.8
2015,Romania,Euro per inhabitant,Medical and diagnostic laboratories,12.03
2015,Romania,Euro per inhabitant,Other providers of ancillary services,:
2015,Romania,Euro per inhabitant,Retailers and other providers of medical goods,131.49
2015,Romania,Euro per inhabitant,Pharmacies,126.31
2015,Romania,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,4.24
2015,Romania,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0.95
2015,Romania,Euro per inhabitant,Providers of preventive care,1.74
2015,Romania,Euro per inhabitant,Providers of health care system administration and financing,9.78
2015,Romania,Euro per inhabitant,Government health administration agencies,6.86
2015,Romania,Euro per inhabitant,Social health insurance agencies,2.93
2015,Romania,Euro per inhabitant,Private health insurance administration agencies,:
2015,Romania,Euro per inhabitant,Other administration agencies,0
2015,Romania,Euro per inhabitant,Rest of economy,6.95
2015,Romania,Euro per inhabitant,Households as providers of home health care,4.25
2015,Romania,Euro per inhabitant,All other industries as secondary providers of health care,2.7
2015,Romania,Euro per inhabitant,Other industries n.e.c.,0
2015,Romania,Euro per inhabitant,Rest of the world,4.94
2015,Romania,Euro per inhabitant,Providers unknown,0.42
2015,Slovenia,Euro per inhabitant,All providers of health care,1596.83
2015,Slovenia,Euro per inhabitant,Hospitals,655.73
2015,Slovenia,Euro per inhabitant,General hospitals,512.52
2015,Slovenia,Euro per inhabitant,Mental health hospitals,24.72
2015,Slovenia,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),118.49
2015,Slovenia,Euro per inhabitant,Residential long-term care facilities,107.7
2015,Slovenia,Euro per inhabitant,Long-term nursing care facilities,71.28
2015,Slovenia,Euro per inhabitant,Mental health and substance abuse facilities,34.87
2015,Slovenia,Euro per inhabitant,Other residential long-term care facilities,1.56
2015,Slovenia,Euro per inhabitant,Providers of ambulatory health care,361.27
2015,Slovenia,Euro per inhabitant,Medical practices,78.68
2015,Slovenia,Euro per inhabitant,Dental practice,48.53
2015,Slovenia,Euro per inhabitant,Other health care practitioners,28.25
2015,Slovenia,Euro per inhabitant,Ambulatory health care centres,202.14
2015,Slovenia,Euro per inhabitant,Providers of home health care services,3.66
2015,Slovenia,Euro per inhabitant,Providers of ancillary services,15.29
2015,Slovenia,Euro per inhabitant,Providers of patient transportation and emergency rescue,7.33
2015,Slovenia,Euro per inhabitant,Medical and diagnostic laboratories,7.97
2015,Slovenia,Euro per inhabitant,Other providers of ancillary services,0
2015,Slovenia,Euro per inhabitant,Retailers and other providers of medical goods,349.86
2015,Slovenia,Euro per inhabitant,Pharmacies,284.52
2015,Slovenia,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,65.34
2015,Slovenia,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0
2015,Slovenia,Euro per inhabitant,Providers of preventive care,6.44
2015,Slovenia,Euro per inhabitant,Providers of health care system administration and financing,56.85
2015,Slovenia,Euro per inhabitant,Government health administration agencies,9.78
2015,Slovenia,Euro per inhabitant,Social health insurance agencies,18.02
2015,Slovenia,Euro per inhabitant,Private health insurance administration agencies,29.04
2015,Slovenia,Euro per inhabitant,Other administration agencies,0
2015,Slovenia,Euro per inhabitant,Rest of economy,33.1
2015,Slovenia,Euro per inhabitant,Households as providers of home health care,32.04
2015,Slovenia,Euro per inhabitant,All other industries as secondary providers of health care,1.06
2015,Slovenia,Euro per inhabitant,Other industries n.e.c.,0
2015,Slovenia,Euro per inhabitant,Rest of the world,10.58
2015,Slovenia,Euro per inhabitant,Providers unknown,0
2015,Slovakia,Euro per inhabitant,All providers of health care,998.98
2015,Slovakia,Euro per inhabitant,Hospitals,340.34
2015,Slovakia,Euro per inhabitant,General hospitals,328.13
2015,Slovakia,Euro per inhabitant,Mental health hospitals,5.48
2015,Slovakia,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),6.72
2015,Slovakia,Euro per inhabitant,Residential long-term care facilities,0.01
2015,Slovakia,Euro per inhabitant,Long-term nursing care facilities,:
2015,Slovakia,Euro per inhabitant,Mental health and substance abuse facilities,:
2015,Slovakia,Euro per inhabitant,Other residential long-term care facilities,0.01
2015,Slovakia,Euro per inhabitant,Providers of ambulatory health care,171.8
2015,Slovakia,Euro per inhabitant,Medical practices,46.31
2015,Slovakia,Euro per inhabitant,Dental practice,48.43
2015,Slovakia,Euro per inhabitant,Other health care practitioners,7.68
2015,Slovakia,Euro per inhabitant,Ambulatory health care centres,66.87
2015,Slovakia,Euro per inhabitant,Providers of home health care services,2.52
2015,Slovakia,Euro per inhabitant,Providers of ancillary services,68.5
2015,Slovakia,Euro per inhabitant,Providers of patient transportation and emergency rescue,24.86
2015,Slovakia,Euro per inhabitant,Medical and diagnostic laboratories,43.64
2015,Slovakia,Euro per inhabitant,Other providers of ancillary services,:
2015,Slovakia,Euro per inhabitant,Retailers and other providers of medical goods,352.89
2015,Slovakia,Euro per inhabitant,Pharmacies,268.38
2015,Slovakia,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,63.6
2015,Slovakia,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,20.92
2015,Slovakia,Euro per inhabitant,Providers of preventive care,18.14
2015,Slovakia,Euro per inhabitant,Providers of health care system administration and financing,31.87
2015,Slovakia,Euro per inhabitant,Government health administration agencies,9.92
2015,Slovakia,Euro per inhabitant,Social health insurance agencies,21.95
2015,Slovakia,Euro per inhabitant,Private health insurance administration agencies,:
2015,Slovakia,Euro per inhabitant,Other administration agencies,:
2015,Slovakia,Euro per inhabitant,Rest of economy,11.45
2015,Slovakia,Euro per inhabitant,Households as providers of home health care,8.4
2015,Slovakia,Euro per inhabitant,All other industries as secondary providers of health care,3.05
2015,Slovakia,Euro per inhabitant,Other industries n.e.c.,:
2015,Slovakia,Euro per inhabitant,Rest of the world,3.97
2015,Slovakia,Euro per inhabitant,Providers unknown,:
2015,Finland,Euro per inhabitant,All providers of health care,3611.58
2015,Finland,Euro per inhabitant,Hospitals,1270.16
2015,Finland,Euro per inhabitant,General hospitals,1269.03
2015,Finland,Euro per inhabitant,Mental health hospitals,1.13
2015,Finland,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2015,Finland,Euro per inhabitant,Residential long-term care facilities,532.49
2015,Finland,Euro per inhabitant,Long-term nursing care facilities,146.14
2015,Finland,Euro per inhabitant,Mental health and substance abuse facilities,32.74
2015,Finland,Euro per inhabitant,Other residential long-term care facilities,353.61
2015,Finland,Euro per inhabitant,Providers of ambulatory health care,1066.14
2015,Finland,Euro per inhabitant,Medical practices,213.65
2015,Finland,Euro per inhabitant,Dental practice,104.08
2015,Finland,Euro per inhabitant,Other health care practitioners,32.11
2015,Finland,Euro per inhabitant,Ambulatory health care centres,716.32
2015,Finland,Euro per inhabitant,Providers of home health care services,:
2015,Finland,Euro per inhabitant,Providers of ancillary services,64.21
2015,Finland,Euro per inhabitant,Providers of patient transportation and emergency rescue,25.42
2015,Finland,Euro per inhabitant,Medical and diagnostic laboratories,38.79
2015,Finland,Euro per inhabitant,Other providers of ancillary services,:
2015,Finland,Euro per inhabitant,Retailers and other providers of medical goods,551.86
2015,Finland,Euro per inhabitant,Pharmacies,453.12
2015,Finland,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,98.73
2015,Finland,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2015,Finland,Euro per inhabitant,Providers of preventive care,5.06
2015,Finland,Euro per inhabitant,Providers of health care system administration and financing,29.1
2015,Finland,Euro per inhabitant,Government health administration agencies,4.93
2015,Finland,Euro per inhabitant,Social health insurance agencies,18.1
2015,Finland,Euro per inhabitant,Private health insurance administration agencies,6.07
2015,Finland,Euro per inhabitant,Other administration agencies,:
2015,Finland,Euro per inhabitant,Rest of economy,89.52
2015,Finland,Euro per inhabitant,Households as providers of home health care,:
2015,Finland,Euro per inhabitant,All other industries as secondary providers of health care,89.52
2015,Finland,Euro per inhabitant,Other industries n.e.c.,:
2015,Finland,Euro per inhabitant,Rest of the world,:
2015,Finland,Euro per inhabitant,Providers unknown,3.04
2015,Sweden,Euro per inhabitant,All providers of health care,5044.11
2015,Sweden,Euro per inhabitant,Hospitals,1928.53
2015,Sweden,Euro per inhabitant,General hospitals,1928.53
2015,Sweden,Euro per inhabitant,Mental health hospitals,:
2015,Sweden,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2015,Sweden,Euro per inhabitant,Residential long-term care facilities,918.35
2015,Sweden,Euro per inhabitant,Long-term nursing care facilities,918.35
2015,Sweden,Euro per inhabitant,Mental health and substance abuse facilities,:
2015,Sweden,Euro per inhabitant,Other residential long-term care facilities,:
2015,Sweden,Euro per inhabitant,Providers of ambulatory health care,1220.47
2015,Sweden,Euro per inhabitant,Medical practices,:
2015,Sweden,Euro per inhabitant,Dental practice,277.83
2015,Sweden,Euro per inhabitant,Other health care practitioners,:
2015,Sweden,Euro per inhabitant,Ambulatory health care centres,543.18
2015,Sweden,Euro per inhabitant,Providers of home health care services,391.18
2015,Sweden,Euro per inhabitant,Providers of ancillary services,0.91
2015,Sweden,Euro per inhabitant,Providers of patient transportation and emergency rescue,0.91
2015,Sweden,Euro per inhabitant,Medical and diagnostic laboratories,:
2015,Sweden,Euro per inhabitant,Other providers of ancillary services,:
2015,Sweden,Euro per inhabitant,Retailers and other providers of medical goods,548.23
2015,Sweden,Euro per inhabitant,Pharmacies,428.96
2015,Sweden,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,119.27
2015,Sweden,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2015,Sweden,Euro per inhabitant,Providers of preventive care,79.9
2015,Sweden,Euro per inhabitant,Providers of health care system administration and financing,84.77
2015,Sweden,Euro per inhabitant,Government health administration agencies,79.34
2015,Sweden,Euro per inhabitant,Social health insurance agencies,0
2015,Sweden,Euro per inhabitant,Private health insurance administration agencies,5.43
2015,Sweden,Euro per inhabitant,Other administration agencies,:
2015,Sweden,Euro per inhabitant,Rest of economy,103.2
2015,Sweden,Euro per inhabitant,Households as providers of home health care,2.01
2015,Sweden,Euro per inhabitant,All other industries as secondary providers of health care,101.19
2015,Sweden,Euro per inhabitant,Other industries n.e.c.,:
2015,Sweden,Euro per inhabitant,Rest of the world,2.83
2015,Sweden,Euro per inhabitant,Providers unknown,156.92
2015,United Kingdom,Euro per inhabitant,All providers of health care,3912.56
2015,United Kingdom,Euro per inhabitant,Hospitals,1628.25
2015,United Kingdom,Euro per inhabitant,General hospitals,:
2015,United Kingdom,Euro per inhabitant,Mental health hospitals,:
2015,United Kingdom,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2015,United Kingdom,Euro per inhabitant,Residential long-term care facilities,455.51
2015,United Kingdom,Euro per inhabitant,Long-term nursing care facilities,:
2015,United Kingdom,Euro per inhabitant,Mental health and substance abuse facilities,:
2015,United Kingdom,Euro per inhabitant,Other residential long-term care facilities,:
2015,United Kingdom,Euro per inhabitant,Providers of ambulatory health care,937.76
2015,United Kingdom,Euro per inhabitant,Medical practices,288.93
2015,United Kingdom,Euro per inhabitant,Dental practice,140.77
2015,United Kingdom,Euro per inhabitant,Other health care practitioners,:
2015,United Kingdom,Euro per inhabitant,Ambulatory health care centres,:
2015,United Kingdom,Euro per inhabitant,Providers of home health care services,203.66
2015,United Kingdom,Euro per inhabitant,Providers of ancillary services,68.42
2015,United Kingdom,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2015,United Kingdom,Euro per inhabitant,Medical and diagnostic laboratories,:
2015,United Kingdom,Euro per inhabitant,Other providers of ancillary services,:
2015,United Kingdom,Euro per inhabitant,Retailers and other providers of medical goods,450.11
2015,United Kingdom,Euro per inhabitant,Pharmacies,:
2015,United Kingdom,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2015,United Kingdom,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2015,United Kingdom,Euro per inhabitant,Providers of preventive care,69.69
2015,United Kingdom,Euro per inhabitant,Providers of health care system administration and financing,83.07
2015,United Kingdom,Euro per inhabitant,Government health administration agencies,:
2015,United Kingdom,Euro per inhabitant,Social health insurance agencies,:
2015,United Kingdom,Euro per inhabitant,Private health insurance administration agencies,:
2015,United Kingdom,Euro per inhabitant,Other administration agencies,:
2015,United Kingdom,Euro per inhabitant,Rest of economy,166.71
2015,United Kingdom,Euro per inhabitant,Households as providers of home health care,55.52
2015,United Kingdom,Euro per inhabitant,All other industries as secondary providers of health care,111.2
2015,United Kingdom,Euro per inhabitant,Other industries n.e.c.,:
2015,United Kingdom,Euro per inhabitant,Rest of the world,7.2
2015,United Kingdom,Euro per inhabitant,Providers unknown,45.84
2015,Iceland,Euro per inhabitant,All providers of health care,3938.45
2015,Iceland,Euro per inhabitant,Hospitals,1563.11
2015,Iceland,Euro per inhabitant,General hospitals,1563.11
2015,Iceland,Euro per inhabitant,Mental health hospitals,:
2015,Iceland,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2015,Iceland,Euro per inhabitant,Residential long-term care facilities,614.48
2015,Iceland,Euro per inhabitant,Long-term nursing care facilities,614.48
2015,Iceland,Euro per inhabitant,Mental health and substance abuse facilities,:
2015,Iceland,Euro per inhabitant,Other residential long-term care facilities,:
2015,Iceland,Euro per inhabitant,Providers of ambulatory health care,987.17
2015,Iceland,Euro per inhabitant,Medical practices,224.31
2015,Iceland,Euro per inhabitant,Dental practice,261.29
2015,Iceland,Euro per inhabitant,Other health care practitioners,114.47
2015,Iceland,Euro per inhabitant,Ambulatory health care centres,319.85
2015,Iceland,Euro per inhabitant,Providers of home health care services,67.26
2015,Iceland,Euro per inhabitant,Providers of ancillary services,93.6
2015,Iceland,Euro per inhabitant,Providers of patient transportation and emergency rescue,45.19
2015,Iceland,Euro per inhabitant,Medical and diagnostic laboratories,48.4
2015,Iceland,Euro per inhabitant,Other providers of ancillary services,:
2015,Iceland,Euro per inhabitant,Retailers and other providers of medical goods,568.95
2015,Iceland,Euro per inhabitant,Pharmacies,370.9
2015,Iceland,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,91.39
2015,Iceland,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,106.66
2015,Iceland,Euro per inhabitant,Providers of preventive care,25.37
2015,Iceland,Euro per inhabitant,Providers of health care system administration and financing,51.52
2015,Iceland,Euro per inhabitant,Government health administration agencies,35.83
2015,Iceland,Euro per inhabitant,Social health insurance agencies,15.69
2015,Iceland,Euro per inhabitant,Private health insurance administration agencies,0
2015,Iceland,Euro per inhabitant,Other administration agencies,0
2015,Iceland,Euro per inhabitant,Rest of economy,:
2015,Iceland,Euro per inhabitant,Households as providers of home health care,:
2015,Iceland,Euro per inhabitant,All other industries as secondary providers of health care,:
2015,Iceland,Euro per inhabitant,Other industries n.e.c.,:
2015,Iceland,Euro per inhabitant,Rest of the world,34.25
2015,Iceland,Euro per inhabitant,Providers unknown,:
2015,Liechtenstein,Euro per inhabitant,All providers of health care,9073.17
2015,Liechtenstein,Euro per inhabitant,Hospitals,757.81
2015,Liechtenstein,Euro per inhabitant,General hospitals,757.81
2015,Liechtenstein,Euro per inhabitant,Mental health hospitals,0
2015,Liechtenstein,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),0
2015,Liechtenstein,Euro per inhabitant,Residential long-term care facilities,899.29
2015,Liechtenstein,Euro per inhabitant,Long-term nursing care facilities,883.26
2015,Liechtenstein,Euro per inhabitant,Mental health and substance abuse facilities,16.03
2015,Liechtenstein,Euro per inhabitant,Other residential long-term care facilities,0
2015,Liechtenstein,Euro per inhabitant,Providers of ambulatory health care,2865.67
2015,Liechtenstein,Euro per inhabitant,Medical practices,1820.61
2015,Liechtenstein,Euro per inhabitant,Dental practice,474.68
2015,Liechtenstein,Euro per inhabitant,Other health care practitioners,476.23
2015,Liechtenstein,Euro per inhabitant,Ambulatory health care centres,0
2015,Liechtenstein,Euro per inhabitant,Providers of home health care services,94.15
2015,Liechtenstein,Euro per inhabitant,Providers of ancillary services,278.7
2015,Liechtenstein,Euro per inhabitant,Providers of patient transportation and emergency rescue,30
2015,Liechtenstein,Euro per inhabitant,Medical and diagnostic laboratories,248.7
2015,Liechtenstein,Euro per inhabitant,Other providers of ancillary services,0
2015,Liechtenstein,Euro per inhabitant,Retailers and other providers of medical goods,324.09
2015,Liechtenstein,Euro per inhabitant,Pharmacies,318.08
2015,Liechtenstein,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,6.01
2015,Liechtenstein,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,0
2015,Liechtenstein,Euro per inhabitant,Providers of preventive care,76.64
2015,Liechtenstein,Euro per inhabitant,Providers of health care system administration and financing,532.26
2015,Liechtenstein,Euro per inhabitant,Government health administration agencies,59.75
2015,Liechtenstein,Euro per inhabitant,Social health insurance agencies,256.24
2015,Liechtenstein,Euro per inhabitant,Private health insurance administration agencies,214.15
2015,Liechtenstein,Euro per inhabitant,Other administration agencies,2.12
2015,Liechtenstein,Euro per inhabitant,Rest of economy,231.64
2015,Liechtenstein,Euro per inhabitant,Households as providers of home health care,231.64
2015,Liechtenstein,Euro per inhabitant,All other industries as secondary providers of health care,0
2015,Liechtenstein,Euro per inhabitant,Other industries n.e.c.,0
2015,Liechtenstein,Euro per inhabitant,Rest of the world,3107.08
2015,Liechtenstein,Euro per inhabitant,Providers unknown,0
2015,Norway,Euro per inhabitant,All providers of health care,6785.86
2015,Norway,Euro per inhabitant,Hospitals,2762.38
2015,Norway,Euro per inhabitant,General hospitals,2103.89
2015,Norway,Euro per inhabitant,Mental health hospitals,658.49
2015,Norway,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2015,Norway,Euro per inhabitant,Residential long-term care facilities,1100.78
2015,Norway,Euro per inhabitant,Long-term nursing care facilities,1100.78
2015,Norway,Euro per inhabitant,Mental health and substance abuse facilities,0
2015,Norway,Euro per inhabitant,Other residential long-term care facilities,0
2015,Norway,Euro per inhabitant,Providers of ambulatory health care,1803.14
2015,Norway,Euro per inhabitant,Medical practices,513.86
2015,Norway,Euro per inhabitant,Dental practice,342
2015,Norway,Euro per inhabitant,Other health care practitioners,97.42
2015,Norway,Euro per inhabitant,Ambulatory health care centres,0
2015,Norway,Euro per inhabitant,Providers of home health care services,849.87
2015,Norway,Euro per inhabitant,Providers of ancillary services,66.95
2015,Norway,Euro per inhabitant,Providers of patient transportation and emergency rescue,24.07
2015,Norway,Euro per inhabitant,Medical and diagnostic laboratories,42.88
2015,Norway,Euro per inhabitant,Other providers of ancillary services,:
2015,Norway,Euro per inhabitant,Retailers and other providers of medical goods,709.87
2015,Norway,Euro per inhabitant,Pharmacies,463.35
2015,Norway,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,246.52
2015,Norway,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2015,Norway,Euro per inhabitant,Providers of preventive care,179.65
2015,Norway,Euro per inhabitant,Providers of health care system administration and financing,39.33
2015,Norway,Euro per inhabitant,Government health administration agencies,:
2015,Norway,Euro per inhabitant,Social health insurance agencies,:
2015,Norway,Euro per inhabitant,Private health insurance administration agencies,:
2015,Norway,Euro per inhabitant,Other administration agencies,:
2015,Norway,Euro per inhabitant,Rest of economy,109.84
2015,Norway,Euro per inhabitant,Households as providers of home health care,0
2015,Norway,Euro per inhabitant,All other industries as secondary providers of health care,109.84
2015,Norway,Euro per inhabitant,Other industries n.e.c.,0
2015,Norway,Euro per inhabitant,Rest of the world,13.91
2015,Norway,Euro per inhabitant,Providers unknown,0
2015,Switzerland,Euro per inhabitant,All providers of health care,:
2015,Switzerland,Euro per inhabitant,Hospitals,:
2015,Switzerland,Euro per inhabitant,General hospitals,:
2015,Switzerland,Euro per inhabitant,Mental health hospitals,:
2015,Switzerland,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2015,Switzerland,Euro per inhabitant,Residential long-term care facilities,:
2015,Switzerland,Euro per inhabitant,Long-term nursing care facilities,:
2015,Switzerland,Euro per inhabitant,Mental health and substance abuse facilities,:
2015,Switzerland,Euro per inhabitant,Other residential long-term care facilities,:
2015,Switzerland,Euro per inhabitant,Providers of ambulatory health care,:
2015,Switzerland,Euro per inhabitant,Medical practices,:
2015,Switzerland,Euro per inhabitant,Dental practice,:
2015,Switzerland,Euro per inhabitant,Other health care practitioners,:
2015,Switzerland,Euro per inhabitant,Ambulatory health care centres,:
2015,Switzerland,Euro per inhabitant,Providers of home health care services,:
2015,Switzerland,Euro per inhabitant,Providers of ancillary services,:
2015,Switzerland,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2015,Switzerland,Euro per inhabitant,Medical and diagnostic laboratories,:
2015,Switzerland,Euro per inhabitant,Other providers of ancillary services,:
2015,Switzerland,Euro per inhabitant,Retailers and other providers of medical goods,:
2015,Switzerland,Euro per inhabitant,Pharmacies,:
2015,Switzerland,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2015,Switzerland,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2015,Switzerland,Euro per inhabitant,Providers of preventive care,:
2015,Switzerland,Euro per inhabitant,Providers of health care system administration and financing,:
2015,Switzerland,Euro per inhabitant,Government health administration agencies,:
2015,Switzerland,Euro per inhabitant,Social health insurance agencies,:
2015,Switzerland,Euro per inhabitant,Private health insurance administration agencies,:
2015,Switzerland,Euro per inhabitant,Other administration agencies,:
2015,Switzerland,Euro per inhabitant,Rest of economy,:
2015,Switzerland,Euro per inhabitant,Households as providers of home health care,:
2015,Switzerland,Euro per inhabitant,All other industries as secondary providers of health care,:
2015,Switzerland,Euro per inhabitant,Other industries n.e.c.,:
2015,Switzerland,Euro per inhabitant,Rest of the world,:
2015,Switzerland,Euro per inhabitant,Providers unknown,:
2015,Bosnia and Herzegovina,Euro per inhabitant,All providers of health care,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Hospitals,:
2015,Bosnia and Herzegovina,Euro per inhabitant,General hospitals,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Mental health hospitals,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2015,Bosnia and Herzegovina,Euro per inhabitant,Residential long-term care facilities,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Long-term nursing care facilities,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Mental health and substance abuse facilities,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Other residential long-term care facilities,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Providers of ambulatory health care,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Medical practices,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Dental practice,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Other health care practitioners,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Ambulatory health care centres,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Providers of home health care services,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Providers of ancillary services,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Medical and diagnostic laboratories,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Other providers of ancillary services,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Retailers and other providers of medical goods,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Pharmacies,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2015,Bosnia and Herzegovina,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Providers of preventive care,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Providers of health care system administration and financing,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Government health administration agencies,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Social health insurance agencies,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Private health insurance administration agencies,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Other administration agencies,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Rest of economy,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Households as providers of home health care,:
2015,Bosnia and Herzegovina,Euro per inhabitant,All other industries as secondary providers of health care,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Other industries n.e.c.,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Rest of the world,:
2015,Bosnia and Herzegovina,Euro per inhabitant,Providers unknown,:
2016,Belgium,Euro per inhabitant,All providers of health care,:
2016,Belgium,Euro per inhabitant,Hospitals,:
2016,Belgium,Euro per inhabitant,General hospitals,:
2016,Belgium,Euro per inhabitant,Mental health hospitals,:
2016,Belgium,Euro per inhabitant,Specialised hospitals (other than mental health hospitals),:
2016,Belgium,Euro per inhabitant,Residential long-term care facilities,:
2016,Belgium,Euro per inhabitant,Long-term nursing care facilities,:
2016,Belgium,Euro per inhabitant,Mental health and substance abuse facilities,:
2016,Belgium,Euro per inhabitant,Other residential long-term care facilities,:
2016,Belgium,Euro per inhabitant,Providers of ambulatory health care,:
2016,Belgium,Euro per inhabitant,Medical practices,:
2016,Belgium,Euro per inhabitant,Dental practice,:
2016,Belgium,Euro per inhabitant,Other health care practitioners,:
2016,Belgium,Euro per inhabitant,Ambulatory health care centres,:
2016,Belgium,Euro per inhabitant,Providers of home health care services,:
2016,Belgium,Euro per inhabitant,Providers of ancillary services,:
2016,Belgium,Euro per inhabitant,Providers of patient transportation and emergency rescue,:
2016,Belgium,Euro per inhabitant,Medical and diagnostic laboratories,:
2016,Belgium,Euro per inhabitant,Other providers of ancillary services,:
2016,Belgium,Euro per inhabitant,Retailers and other providers of medical goods,:
2016,Belgium,Euro per inhabitant,Pharmacies,:
2016,Belgium,Euro per inhabitant,Retail sellers and other suppliers of durable medical goods and medical appliances,:
2016,Belgium,Euro per inhabitant,All other miscellaneous sellers and other suppliers of pharmaceuticals and medical goods,:
2016,Belgium,Euro per inhabitant,Providers of preventive care,:
2016,Belgium,Euro per inhabitant,Providers of health care system administration and financing,:
2016,Belgium,Euro per inhabitant,Government health administration agencies,:
2016,Belgium,Euro per inhabitant,Social health insurance agencies,:
2016,Belgium,Euro per inhabitant,Private health insurance administration agencies,:
2016,Belgium,Euro per inhabitant,Other administration agencies,:
2016,Belgium,Euro per inhabitant,Rest of economy,:
2016,Belgium,Euro per inhabitant,Households as providers of home health care,:
2016,Belgium,Euro per inhabitant,All other industries as secondary providers of health care,:
2016,Belgium,Euro per inhabitant,Other industries n.e.c.,:
2016,Belgium,Euro per inhabitant,Rest of the world,:
2016,Belgium,Euro per inhabitant,Providers unknown,:
2016,Bulgaria,Euro per inhabitant,All providers of health care,:
